Medida_1,Medida_2,Medida_3,Medida_4,Medida_5,Medida_6,Medida_7,Desvio_1,Desvio_2,Desvio_3,Desvio_4,Desvio_5,Desvio_6,Desvio_7
22.1502,3.9094,9.386,11.5201,16.0744,7.7344,16.3893,0.018,0.0192,0.0815,0.0321,0.0683,0.0179,0.0439
22.1273,3.8684,9.3467,11.4497,16.4479,7.7549,16.3617,0.0176,0.0104,0.1057,0.0193,0.0423,0.0234,0.0547
22.1027,3.8174,9.5267,11.4269,16.0944,7.7408,16.3283,0.0237,0.02,0.3081,0.0313,0.1254,0.0182,0.0468
22.0728,3.8256,9.8034,11.4146,16.0428,7.7631,16.3213,0.0215,0.0244,0.1759,0.0563,0.0409,0.0155,0.0402
22.0716,3.7933,10.0532,11.3929,16.411,7.8071,16.2849,0.025,0.0207,0.0539,0.0239,0.1108,0.0226,0.0414
22.0611,3.7664,9.8773,11.56,16.6672,7.8347,16.2697,0.0334,0.0172,0.1368,0.0732,0.0358,0.0188,0.0459
22.0447,3.7552,9.9969,11.5078,19.5353,7.8599,16.2275,0.0293,0.0195,0.1053,0.0288,0.8469,0.0277,0.0389
22.0025,3.7652,10.0034,11.5254,19.9545,7.864,16.1987,0.0204,0.0136,0.1379,0.0318,0.4802,0.0214,0.0405
22.0136,3.723,9.9436,11.5641,19.5172,7.864,16.1841,0.029,0.0119,0.2311,0.031,0.9347,0.0195,0.0243
21.9726,3.7071,10.0989,11.6526,19.6655,7.8898,16.1776,0.0294,0.0225,0.0395,0.0276,0.8326,0.0186,0.0363
21.9661,3.7148,9.9266,11.7271,18.704,7.9261,16.1301,0.0241,0.0196,0.2794,0.0289,1.4622,0.0221,0.0374
21.9421,3.6725,8.9832,11.6819,17.5044,7.9584,16.1254,0.0307,0.0241,0.1317,0.019,1.2748,0.0232,0.0332
21.9163,3.6544,9.165,11.6421,18.5949,7.9906,16.1266,0.0384,0.023,0.05,0.0319,1.6196,0.0163,0.036
21.8788,3.6309,9.3614,11.6778,16.3734,8.0123,16.0674,0.0355,0.0174,0.0427,0.0159,0.6893,0.0181,0.0474
21.8576,3.628,9.2922,11.8144,17.5642,7.9941,16.0703,0.0266,0.0219,0.0385,0.0335,1.3396,0.024,0.044
21.8723,3.5911,9.1884,11.9598,19.5166,8.0229,16.0434,0.0267,0.0167,0.0503,0.0461,0.9453,0.0164,0.0341
21.8518,3.6004,9.1779,11.8332,19.2651,8.041,16.0152,0.0239,0.0116,0.0555,0.0903,1.0559,0.017,0.051
21.8365,3.5828,9.1485,11.6872,19.6954,8.0668,15.9912,0.0167,0.015,0.0836,0.0261,0.8627,0.0221,0.0392
21.8025,3.5342,9.3965,11.7447,19.676,8.1038,15.983,0.0278,0.0117,0.4063,0.0529,0.8259,0.0265,0.0429
21.7486,3.5137,11.0335,11.7951,17.5068,8.1284,15.956,0.0225,0.0188,0.2601,0.0259,0.7968,0.022,0.0363
21.765,3.5359,11.0569,11.7728,19.3718,8.1331,15.9255,0.0335,0.0247,0.2477,0.051,0.7707,0.0267,0.0351
21.748,3.5101,11.1636,11.7839,19.4673,8.1688,15.9079,0.0234,0.0156,0.0256,0.0426,0.6582,0.0111,0.0418
21.7369,3.4797,8.9603,11.8338,18.915,8.204,15.8839,0.0308,0.0274,0.2183,0.0351,0.9712,0.0133,0.0337
21.6941,3.4773,9.376,11.8226,17.7636,8.2521,15.8728,0.0196,0.0175,0.5178,0.0316,1.3346,0.0222,0.031
21.6747,3.4333,10.1429,11.7939,17.8409,8.2621,15.8382,0.0306,0.0152,0.7868,0.039,1.0548,0.0243,0.0528
21.6677,3.4322,9.2758,11.8191,17.7483,8.265,15.8159,0.0291,0.0132,0.0398,0.0443,0.8586,0.0208,0.0455
21.6571,3.4744,9.3508,11.8004,20.07,8.2492,15.8042,0.0279,0.0269,0.0597,0.0334,0.0193,0.0275,0.0395
21.6179,3.3718,9.984,11.8496,20.039,8.2539,15.7655,0.0259,0.0263,0.4482,0.0339,0.0264,0.0159,0.0411
21.5909,3.3372,10.3569,11.9323,19.9809,8.2709,15.7326,0.0267,0.0189,0.2461,0.0517,0.0141,0.0195,0.03
21.5627,3.3688,9.7483,11.8725,19.9645,8.3043,15.7057,0.0311,0.0287,0.314,0.0655,0.0107,0.0177,0.0312
21.5909,3.3137,10.0866,12.0278,19.7734,8.323,15.7197,0.0371,0.024,0.1558,0.3684,0.5648,0.0117,0.0374
21.568,3.2745,10.198,11.9311,18.2173,8.343,15.6734,0.0208,0.02,0.468,0.0459,0.5969,0.0144,0.0324
21.5094,3.2938,10.1206,11.8549,19.6268,8.3647,15.6599,0.0258,0.014,0.0259,0.045,0.6137,0.0198,0.0351
21.4771,3.2698,10.0954,11.8226,19.2099,8.401,15.6523,0.0318,0.0141,0.1346,0.0696,0.4676,0.0202,0.0253
21.4736,3.2405,10.1235,12.0613,20.0237,8.4338,15.6107,0.0289,0.0185,0.1528,0.3337,0.0204,0.0183,0.0338
21.4637,3.2129,10.0397,12.1275,19.8009,8.4391,15.5913,0.0399,0.0239,0.1548,0.5361,0.4475,0.0178,0.0376
21.4332,3.2059,10.0761,12.3497,20.0448,8.4585,15.5773,0.0337,0.028,0.033,0.4483,0.027,0.0147,0.0257
21.3998,3.1683,10.0649,12.2113,20.0947,8.4796,15.5667,0.028,0.0231,0.1444,0.4161,0.0187,0.0117,0.0269
21.3769,3.1461,10.3329,11.8244,19.1337,8.5095,15.5268,0.0197,0.0152,0.856,0.0485,0.7979,0.0128,0.034
21.4039,3.1126,10.0661,11.8689,20.0454,8.5212,15.5104,0.0261,0.0167,0.0471,0.0455,0.0204,0.0132,0.0402
21.3646,3.1214,10.3481,11.9334,19.6848,8.547,15.484,0.0253,0.0139,0.4177,0.0275,0.3134,0.0241,0.0579
21.3147,3.0728,10.2191,11.9715,19.4105,8.5458,15.4817,0.0301,0.0212,0.3147,0.0645,0.4697,0.0188,0.0348
21.3282,3.0352,9.9957,11.771,18.2115,8.5535,15.4465,0.0313,0.0212,0.0436,0.1644,0.7326,0.0205,0.0431
21.3218,3.0382,9.974,11.8162,19.6262,8.5851,15.4371,0.026,0.022,0.0399,0.0362,0.753,0.0125,0.0289
21.2749,3.0188,10.0145,11.9346,17.5238,8.598,15.399,0.028,0.0197,0.0521,0.0431,1.5153,0.0271,0.0384
21.2702,2.9784,10.0526,12.0114,18.6025,8.6039,15.3697,0.0225,0.0188,0.1587,0.0516,1.2846,0.0145,0.0421
21.2755,2.9754,10.0151,11.9499,17.8538,8.6174,15.3668,0.0271,0.0153,0.0355,0.0401,0.9746,0.0132,0.0295
21.2315,2.9467,10.0221,11.8772,18.9895,8.6414,15.3468,0.0323,0.0229,0.0225,0.0469,1.0451,0.0138,0.0332
21.1881,2.911,10.0514,11.8666,18.6711,8.6772,15.2964,0.0212,0.0204,0.0304,0.0391,1.3578,0.0152,0.0441
21.208,2.8875,10.1259,13.1899,19.387,8.7082,15.2929,0.0312,0.0235,0.0225,0.1083,0.8701,0.0206,0.0278
21.1969,2.8822,10.1886,12.3872,17.7407,8.7393,15.2906,0.0215,0.0211,0.0421,0.3888,0.6559,0.019,0.0394
21.1547,2.8811,10.2326,12.0149,19.0112,8.7493,15.2343,0.0298,0.0212,0.0208,0.0543,1.0996,0.0184,0.0388
21.1559,2.867,10.1916,11.8496,15.9836,8.7522,15.2114,0.0238,0.0187,0.0362,0.0881,1.2042,0.0191,0.0429
21.1248,2.85,10.1364,11.7716,15.6142,8.7704,15.1762,0.026,0.0215,0.0273,0.0868,0.5513,0.0117,0.0457
21.0972,2.796,10.1411,11.7833,15.6799,8.761,15.1768,0.0169,0.0245,0.0331,0.0658,0.6462,0.0214,0.0307
21.0773,2.7996,10.1235,14.8338,17.1479,8.8144,15.161,0.0181,0.0246,0.0299,0.6318,1.2944,0.0148,0.0358
21.0556,2.7738,10.1564,13.3153,17.8064,8.8255,15.1422,0.0204,0.0236,0.0168,0.4034,1.2913,0.0304,0.0498
21.0175,2.7509,10.1839,11.8033,17.1784,8.8736,15.1153,0.022,0.0211,0.0291,0.1361,1.0827,0.0189,0.0334
21.0234,2.7192,10.1529,11.774,16.6912,8.873,15.0924,0.0271,0.0257,0.0877,0.0545,0.6098,0.0254,0.0363
20.9811,2.7163,10.164,11.7024,19.3882,8.8947,15.076,0.0321,0.0159,0.0712,0.0662,0.5999,0.0142,0.0479
20.9847,2.7116,10.1962,11.7599,17.8245,8.9246,15.0684,0.0259,0.0177,0.0773,0.0381,0.0295,0.0165,0.0418
20.9477,2.6729,10.188,11.815,17.9541,8.9463,15.0461,0.0216,0.0167,0.0821,0.0479,0.4929,0.0198,0.0341
20.926,2.6372,10.2719,11.9071,18.1364,8.9703,15.025,0.0406,0.0132,0.0207,0.0958,0.5887,0.0226,0.0328
20.9067,2.6014,10.2602,12.2336,17.7084,8.9656,14.9957,0.025,0.0239,0.024,0.0401,0.5981,0.0208,0.0308
20.8633,2.5832,10.2813,12.2002,16.9416,8.9773,15.0021,0.0301,0.0169,0.0281,0.0388,0.1778,0.0244,0.036
20.8615,2.5721,10.2496,11.7341,16.8354,8.9838,14.9534,0.0285,0.017,0.0346,0.0965,0.0426,0.0303,0.0314
20.8381,2.5346,10.0761,11.7529,16.8073,9.0237,14.9265,0.0273,0.0257,0.0567,0.0446,0.1658,0.0251,0.0286
20.814,2.5029,9.9676,11.6907,18.1904,9.0436,14.9101,0.0364,0.0225,0.0327,0.0256,1.0541,0.0171,0.0328
20.797,2.4935,9.9418,11.7142,17.8245,9.0893,14.8837,0.0207,0.0197,0.0532,0.0161,0.8865,0.0211,0.0381
20.7718,2.4835,9.9594,11.6843,16.7756,9.1069,14.8591,0.0254,0.0276,0.0312,0.0222,0.1602,0.0218,0.0196
20.7636,2.4437,9.8925,11.6614,16.7475,9.1409,14.8473,0.0304,0.0182,0.0388,0.0279,0.3118,0.0369,0.0164
20.7531,2.4366,9.9013,11.6766,16.7674,9.1755,14.7963,0.019,0.0164,0.0556,0.0276,0.351,0.0326,0.0336
20.7261,2.3962,9.906,11.6854,16.4004,9.1995,14.7869,0.0295,0.0215,0.0944,0.0298,0.7596,0.0312,0.025
20.7114,2.4003,10.8177,11.611,16.1847,9.223,14.7471,0.0254,0.0181,0.2098,0.0443,0.6242,0.0308,0.0453
20.6898,2.3768,10.8394,11.6397,17.0682,9.2453,14.7201,0.0297,0.0269,0.0906,0.0304,0.2632,0.0155,0.0315
20.6499,2.371,10.4419,11.7013,17.6955,9.267,14.7107,0.0248,0.0231,0.3247,0.0328,0.2132,0.0165,0.0278
20.6434,2.3464,10.0028,11.6819,16.3611,9.3004,14.6685,0.0418,0.0201,0.1609,0.025,1.0218,0.0257,0.042
20.6112,2.3276,9.9283,11.6444,16.4544,9.2799,14.631,0.0291,0.0232,0.0573,0.0273,1.315,0.0428,0.0224
20.5936,2.3106,9.8879,11.6526,16.9527,9.3092,14.6374,0.0263,0.0241,0.0495,0.0221,0.8675,0.0482,0.0363
20.586,2.2989,9.9078,11.6649,17.4112,9.325,14.6099,0.0313,0.0177,0.0397,0.0304,1.3368,0.0337,0.0356
20.5567,2.2731,9.933,11.6843,16.1084,9.2969,14.577,0.025,0.0217,0.0392,0.0237,0.6056,0.0408,0.0382
20.5273,2.2649,9.9629,11.6849,16.0228,9.3473,14.5542,0.0243,0.0239,0.1391,0.0267,1.2091,0.0306,0.0267
20.515,2.2332,10.157,11.6673,17.0623,9.3877,14.5442,0.0312,0.0264,0.2171,0.0543,0.7418,0.037,0.0248
20.4904,2.2103,10.1347,11.6737,16.6062,9.4329,14.5208,0.025,0.0152,0.0239,0.038,0.4026,0.039,0.0288
20.4769,2.2051,10.2191,11.6954,16.4755,9.4452,14.4797,0.0326,0.0183,0.1593,0.0192,1.1901,0.034,0.034
20.4505,2.1728,10.1341,11.6538,17.5865,9.4393,14.4598,0.0262,0.0246,0.0646,0.0165,1.4577,0.0393,0.033
20.4318,2.1605,10.1218,11.6702,17.9723,9.4821,14.4299,0.0355,0.0258,0.0382,0.0192,1.1638,0.0301,0.0424
20.4154,2.1458,10.1576,11.6714,18.0626,9.5584,14.4076,0.0298,0.0208,0.0237,0.0205,0.4959,0.0424,0.0275
20.3814,2.123,10.1769,11.7106,18.1904,9.5502,14.3971,0.0358,0.0193,0.0366,0.0162,0.5264,0.0443,0.0245
20.3749,2.1083,10.2426,11.7282,17.4616,9.5478,14.3595,0.0295,0.0229,0.0196,0.0229,0.2852,0.0406,0.0383
20.3474,2.0831,10.2719,11.7189,19.329,9.5032,14.3478,0.0254,0.0229,0.0246,0.0229,1.1117,0.0599,0.0289
20.3227,2.0614,10.3,11.7318,19.2164,9.5548,14.3273,0.0345,0.0211,0.0341,0.014,0.5559,0.1858,0.0378
20.2969,2.0555,10.249,11.7265,16.3764,10.1335,14.3079,0.0364,0.0207,0.1356,0.0135,0.8712,0.2873,0.0276
20.294,2.0198,10.2021,11.7318,16.4075,10.4712,14.281,0.03,0.0316,0.0612,0.0298,0.7858,0.0245,0.0374
20.2881,2.0004,10.188,11.7423,17.2928,10.4214,14.2728,0.0282,0.0229,0.0387,0.0192,0.1762,0.1622,0.036
20.2606,1.9881,10.2584,11.7634,17.4399,10.5175,14.261,0.0329,0.0251,0.0346,0.0215,0.2825,0.1807,0.04
20.2483,1.9735,10.3182,11.7722,19.9199,12.0994,14.2182,0.0306,0.0229,0.0364,0.0251,0.021,0.605,0.0381
20.2242,1.9342,10.3211,11.764,17.1392,11.5312,14.2001,0.024,0.0274,0.026,0.0282,0.0536,1.15,0.0274
20.2119,1.9266,10.3246,11.7746,17.5097,10.2267,14.2001,0.0346,0.0269,0.0341,0.0213,0.0786,0.6259,0.0301
20.1879,1.9113,10.2748,11.7968,18.1036,9.8392,14.1619,0.0312,0.0231,0.0243,0.0148,0.3912,0.0595,0.0363
20.1732,1.8744,10.293,11.8209,18.4478,11.1584,14.1625,0.0471,0.0215,0.0164,0.0257,0.8751,0.6565,0.0336
20.1386,1.8632,10.3,11.7962,17.5437,9.8562,14.1238,0.0343,0.0187,0.0338,0.0356,0.1761,0.0538,0.0259
20.1228,1.8421,10.3276,11.7945,17.4171,9.9283,14.1057,0.0302,0.0232,0.0216,0.0375,0.1309,0.0683,0.046
20.1105,1.8257,10.3276,11.8144,17.4124,10.0585,14.0617,0.0461,0.0232,0.027,0.0293,0.3987,0.4119,0.0372
20.087,1.8052,10.3323,11.7933,19.8138,10.7591,14.0476,0.0336,0.0202,0.0207,0.0249,0.1428,0.2251,0.0315
20.0636,1.7941,10.3493,11.8115,16.6068,10.2977,14.0201,0.0242,0.0219,0.0324,0.0254,0.6203,0.3792,0.021
20.0419,1.7771,10.3463,11.8039,16.7328,10.3727,13.9931,0.0261,0.0185,0.0366,0.0239,0.4579,0.2444,0.0303
20.0319,1.7554,10.3463,11.7992,16.5658,10.2279,13.9761,0.0204,0.019,0.0268,0.0259,0.9188,0.2893,0.0277
20.0085,1.746,10.3581,11.8191,15.8909,10.0895,13.9392,0.0447,0.0199,0.0351,0.0224,1.3516,0.0442,0.0282
20.0014,1.7284,10.3798,11.8103,15.3949,10.334,13.9491,0.0584,0.0192,0.0271,0.0188,0.2517,0.0954,0.0505
19.9862,1.7026,10.3973,11.8138,15.5567,10.3346,13.918,0.0295,0.0179,0.0313,0.0234,0.0858,0.0724,0.051
19.954,1.692,10.4284,11.8232,15.7531,10.3657,13.9116,0.0436,0.0212,0.0261,0.0304,0.7635,0.0426,0.0308
19.934,1.6639,10.402,11.8426,16.6572,10.4132,13.9192,0.0333,0.0178,0.0371,0.0217,0.5385,0.0658,0.0367
19.9293,1.6522,10.419,11.8514,16.7499,10.3475,13.8846,0.0455,0.0187,0.0243,0.0271,0.5169,0.1095,0.0479
19.9047,1.6234,10.4214,11.8607,17.1702,12.705,13.86,0.0252,0.0195,0.0174,0.0298,1.7291,0.0275,0.0323
19.8854,1.6135,10.456,11.8695,14.9394,10.6371,13.833,0.0413,0.0202,0.0201,0.0231,0.0536,0.0531,0.0323
19.8684,1.5795,10.4876,11.9246,14.9118,10.6412,13.816,0.0257,0.0252,0.0202,0.024,0.049,0.0722,0.0304
19.8472,1.5595,10.4964,11.866,15.005,12.2325,13.7908,0.031,0.0195,0.02,0.0249,0.225,0.6132,0.0259
19.8097,1.5496,10.5076,11.8613,14.9282,12.4922,13.7597,0.0243,0.0194,0.0311,0.03,0.0619,0.3248,0.0455
19.8044,1.5308,10.5386,11.883,14.9247,12.6569,13.7533,0.0381,0.0145,0.0234,0.0251,0.0528,0.0369,0.0366
19.7728,1.5191,10.5304,11.9581,14.9323,12.5063,13.748,0.0467,0.0112,0.0277,0.0427,0.0389,0.303,0.0244
19.7745,1.4751,10.551,11.8871,14.9024,12.6259,13.7011,0.0369,0.0167,0.0418,0.0244,0.0505,0.1898,0.0388
19.7546,1.4693,10.5809,11.8484,14.8626,12.6692,13.7234,0.0302,0.0279,0.0278,0.0236,0.0467,0.0917,0.0361
19.7388,1.4329,10.6178,11.8537,14.8309,11.7077,13.6964,0.0575,0.0264,0.0349,0.0381,0.0766,0.6997,0.0294
19.6972,1.4317,10.6559,11.8607,14.9124,12.515,13.6841,0.0231,0.0246,0.0294,0.0199,0.0674,0.3884,0.0229
19.6936,1.3954,10.6852,11.8736,14.9294,12.6165,13.6378,0.0458,0.0334,0.0243,0.0183,0.0449,0.2166,0.0242
19.6532,1.3854,10.6964,11.8947,14.9341,12.6669,13.6231,0.0299,0.0136,0.0286,0.0289,0.0406,0.0212,0.0286
19.6338,1.3778,10.6969,11.8842,14.9013,11.5277,13.6226,0.0416,0.0257,0.0326,0.0162,0.0375,0.7459,0.023
19.6555,1.3491,10.687,11.849,14.9142,10.8025,13.5669,0.0541,0.0235,0.1007,0.0446,0.0471,0.2595,0.0282
19.6497,1.3356,10.7022,11.8731,14.913,11.1865,13.5481,0.0496,0.0196,0.0271,0.0212,0.0361,0.6464,0.0276
19.6303,1.3069,10.7222,11.8027,14.9036,12.5719,13.537,0.0533,0.0298,0.1269,0.027,0.036,0.5929,0.028
19.5957,1.2975,10.7755,11.8824,14.9206,11.9915,13.52,0.0612,0.0269,0.0265,0.0147,0.0514,0.6395,0.0254
19.5371,1.284,10.8271,11.9375,14.923,10.935,13.493,0.0558,0.0225,0.037,0.0308,0.0591,0.5022,0.0277
19.5998,1.2512,10.8201,11.9411,14.8966,10.7157,13.4707,0.1393,0.0304,0.0313,0.0243,0.0398,0.1301,0.0291
19.5734,1.2424,10.8165,11.9188,14.8737,10.8201,13.4308,0.0901,0.0215,0.0424,0.0196,0.0511,0.0521,0.0376
19.4937,1.23,10.7943,11.978,14.8907,11.1431,13.432,0.0676,0.0225,0.0263,0.0321,0.0419,0.5012,0.0346
19.5084,1.2107,10.7796,11.9569,14.9024,10.8998,13.3927,0.0625,0.0135,0.0234,0.0178,0.0453,0.0845,0.0507
19.4808,1.1996,10.8066,11.9235,14.9095,11.7224,13.3775,0.0581,0.0165,0.0259,0.0233,0.0384,0.84,0.0276
19.4316,1.1872,10.8124,11.9657,14.9101,13.1594,13.3411,0.046,0.0144,0.0237,0.0204,0.0372,0.0335,0.0259
19.4093,1.1691,10.8406,11.9903,14.9312,13.1283,13.3435,0.0507,0.0136,0.0225,0.0142,0.0256,0.0291,0.0265
19.3688,1.1603,10.8781,11.9569,14.9675,13.1746,13.3042,0.0387,0.0158,0.0234,0.0204,0.0362,0.0408,0.028
19.3512,1.1497,10.8922,11.9768,14.9335,12.7859,13.2831,0.0411,0.0182,0.014,0.0183,0.0342,0.4905,0.0338
19.3401,1.1351,10.5146,12.0079,15.7948,12.81,13.2467,0.0518,0.0175,0.4618,0.026,0.6872,0.5701,0.0338
19.3249,1.1169,10.2502,12.0032,16.9855,13.1881,13.2221,0.0397,0.0117,0.3176,0.019,0.0543,0.0306,0.0248
19.2979,1.0934,9.787,11.9739,17.06,11.166,13.2069,0.0425,0.0259,0.2145,0.03,0.3425,0.3538,0.0418
19.2762,1.0946,9.8157,11.9944,17.2599,11.0382,13.1905,0.0328,0.0243,0.3779,0.0227,0.2137,0.0469,0.0313
19.2481,1.0917,9.7776,11.9868,16.7604,11.0757,13.1664,0.0514,0.0261,0.1469,0.0208,0.6748,0.2615,0.0356
19.2146,1.0811,9.702,12.0525,15.3762,11.2135,13.1154,0.0273,0.0305,0.1411,0.0293,0.2232,0.4248,0.0449
19.1924,1.0776,9.7325,11.9944,15.1416,12.4218,13.0779,0.0455,0.0265,0.1278,0.0261,0.0863,0.5866,0.0382
19.1777,1.0559,9.7688,11.9774,15.0291,11.1255,13.0761,0.0377,0.0172,0.0946,0.0185,0.0556,0.0576,0.0547
19.1724,1.0524,9.8574,11.9997,15.0132,11.1232,13.0638,0.0397,0.016,0.1307,0.0318,0.0311,0.0709,0.0275
19.149,1.0506,9.8439,11.9868,15.0162,11.2533,13.0456,0.0388,0.0128,0.1119,0.0191,0.031,0.3479,0.0526
19.1396,1.0254,9.8064,11.9792,15.0138,13.0175,12.9659,0.0243,0.0214,0.1434,0.0333,0.0354,0.3841,0.0426
19.1478,1.0342,9.8662,11.9862,15.0068,13.1946,12.9383,0.0438,0.0135,0.1044,0.0236,0.0353,0.2423,0.0389
19.1068,1.0026,9.9324,12.0401,15.0039,13.2544,12.9202,0.0409,0.0273,0.0829,0.0478,0.0265,0.2816,0.0464
19.0839,1.0172,9.9916,11.9962,14.9933,13.3687,12.8991,0.044,0.019,0.0678,0.021,0.0419,0.0172,0.0405
19.0557,0.9985,10.5445,12.0003,14.9792,13.313,12.8662,0.0513,0.0204,0.4447,0.0231,0.0367,0.2242,0.0323
19.0493,0.999,11.1308,12.0542,15.0179,12.5995,12.8422,0.0473,0.0182,0.021,0.0263,0.0489,0.567,0.0425
19.0798,0.9856,11.149,12.0765,15.0302,12.4394,12.8299,0.0897,0.0186,0.0172,0.0234,0.0345,0.6102,0.0351
19.0534,0.9762,11.1396,12.056,15.0672,13.0632,12.8041,0.0495,0.0214,0.0166,0.0262,0.0381,0.2783,0.0355
19.0956,0.9768,11.1865,12.0999,15.1522,12.5807,12.7648,0.0998,0.0162,0.0162,0.0279,0.0596,0.3666,0.0329
19.0399,0.9703,11.1677,12.097,15.188,13.1271,12.7636,0.1166,0.0169,0.0202,0.0193,0.0859,0.339,0.0569
19.0206,0.9691,11.1337,12.1293,15.2706,13.2473,12.7414,0.0675,0.0212,0.0313,0.0196,0.0575,0.1413,0.0449
18.9748,0.9715,11.1572,12.1117,15.4383,13.2802,12.7273,0.0901,0.0241,0.0333,0.0172,0.0821,0.0275,0.0342
18.949,0.9574,11.1279,12.0976,15.4623,13.2661,12.6798,0.0645,0.0254,0.0345,0.0296,0.0409,0.0223,0.0543
18.8974,0.9551,11.1619,12.1363,15.5251,13.1963,12.6657,0.0426,0.0218,0.0175,0.018,0.0343,0.1372,0.0502
18.8816,0.9615,11.1707,12.1293,16.5013,13.2661,12.7073,0.0462,0.0273,0.0225,0.0196,0.9153,0.0218,0.3263
18.8781,0.9668,11.1836,12.1363,18.1265,13.303,12.5918,0.0482,0.0174,0.0253,0.0264,0.4388,0.0252,0.0443
18.8494,0.9463,11.1994,12.158,15.6124,13.3851,12.5672,0.0451,0.0229,0.0313,0.027,0.5796,0.025,0.0599
18.8072,0.9633,11.2305,12.1756,15.171,13.4848,12.515,0.0594,0.0204,0.0662,0.0154,0.0592,0.0235,0.0575
18.7896,0.965,11.0622,12.1715,15.1569,13.4807,12.5473,0.0565,0.0159,0.1598,0.0232,0.048,0.0315,0.0615
18.735,0.9574,11.0886,12.2008,15.2695,13.3177,12.5209,0.039,0.0167,0.1089,0.0178,0.0982,0.167,0.0712
18.7368,0.992,11.0616,12.2307,15.5075,13.2051,12.4787,0.1138,0.0221,0.1211,0.0233,0.0468,0.0307,0.0621
18.7567,1.0184,11.0176,12.2506,16.8794,13.1981,12.4711,0.1633,0.0148,0.2872,0.0247,0.0316,0.0439,0.055
18.7175,1.009,10.9063,12.2571,16.2216,13.2702,12.464,0.0979,0.0162,0.2099,0.0271,0.6043,0.0351,0.07
18.6729,1.0454,10.9332,12.2694,15.467,13.2802,12.4435,0.0431,0.0159,0.2008,0.0247,0.5152,0.1553,0.0422
18.6676,1.0624,10.5844,12.2747,18.2836,13.3476,12.447,0.0891,0.0288,0.3564,0.0271,0.9113,0.0377,0.0779
18.6524,1.0647,10.8124,12.2981,17.3227,13.3699,12.4031,0.1178,0.0162,0.298,0.0185,0.6929,0.0262,0.0723
18.616,0.9674,10.3176,12.3198,15.2126,13.4197,12.4406,0.0602,0.0316,0.1511,0.0175,0.3436,0.0304,0.0745
18.6448,1.0964,10.8037,12.3673,15.2325,13.4127,12.3878,0.0853,0.0162,0.2677,0.022,0.0411,0.0205,0.0854
18.5949,1.0002,10.7298,12.3843,15.3363,13.4338,12.406,0.1028,0.0201,0.2927,0.0259,0.03,0.02,0.0657
18.5627,1.0424,10.5228,12.3784,15.3351,13.4303,12.4142,0.0493,0.0201,0.3613,0.0357,0.0382,0.0219,0.0699
18.5504,1.1005,10.5768,12.379,15.2255,13.4437,12.3966,0.0904,0.0256,0.291,0.0291,0.2138,0.0193,0.0632
18.5081,0.9152,10.6448,12.4095,15.1891,13.5035,12.3509,0.0322,0.0185,0.3054,0.0229,0.0639,0.0271,0.0717
18.4882,1.0917,10.901,12.4248,15.1223,13.5053,12.3245,0.0378,0.0165,0.4294,0.0207,0.2366,0.0231,0.0759
18.4736,0.9621,10.9432,12.4394,15.0912,13.5563,12.3122,0.0373,0.022,0.3984,0.0334,0.0421,0.0165,0.0611
18.4595,0.9633,10.4841,12.4752,15.1733,13.5674,12.2606,0.0428,0.0231,0.1628,0.022,0.0546,0.0109,0.0664
18.4589,0.9832,10.8564,12.4875,16.1788,13.568,12.25,0.0316,0.0149,0.2459,0.0153,0.7045,0.0104,0.0482
18.4161,0.907,11.5183,12.4611,16.3869,13.568,12.2178,0.0402,0.0136,0.2089,0.0248,0.3445,0.0109,0.0536
18.4243,0.9439,11.2592,12.474,16.1266,13.5663,12.1844,0.0312,0.0285,0.3158,0.0236,0.2084,0.0121,0.0655
18.3926,0.9205,11.1982,12.4576,16.6648,13.5839,12.2002,0.0352,0.019,0.1604,0.0289,0.0571,0.0157,0.1653
18.3809,0.9903,11.1748,12.4846,16.9263,13.5868,12.1639,0.0269,0.0255,0.1499,0.0368,0.0275,0.0136,0.1659
18.3481,0.9486,11.4251,12.4928,16.9668,13.5921,12.097,0.0441,0.0162,0.1528,0.0251,0.1478,0.0112,0.0378
18.3252,0.9662,11.5324,12.5385,15.786,13.6056,12.0988,0.0402,0.011,0.1615,0.0325,0.1293,0.0162,0.0546
18.3252,1.0202,11.3471,12.559,15.3574,13.6167,12.07,0.0308,0.0107,0.0742,0.0237,0.1371,0.0179,0.0565
18.2924,0.9838,11.4703,12.5713,16.6947,13.6255,12.0501,0.0362,0.019,0.0533,0.0257,0.4742,0.0172,0.0628
18.2572,1.1345,11.353,12.6346,15.912,13.6489,11.988,0.0327,0.0307,0.3265,0.0645,0.139,0.0244,0.0573
18.225,1.097,11.1132,12.6745,16.5247,13.663,12.3761,0.0317,0.0296,0.2994,0.0434,0.3966,0.0253,0.5809
18.2138,0.9873,11.4902,12.6892,15.3797,13.69,12.4224,0.0351,0.0233,0.0381,0.0369,0.3556,0.0175,0.5354
18.1998,1.0612,11.2545,12.6452,16.6302,13.7035,12.2958,0.033,0.0449,0.4089,0.0338,0.3913,0.0138,0.4871
18.1734,1.2295,10.8083,12.671,16.3488,13.707,12.0349,0.0373,0.0276,0.4277,0.0322,0.4681,0.0182,0.2963
18.154,1.0817,11.3806,12.6575,15.6488,13.7363,12.0724,0.029,0.0206,0.2595,0.0214,0.0228,0.0131,0.4638
